,datetime,open,high,low,close,volume,last_volume
348,2021-12-02 10:09:00,6063.0,6063.0,6060.0,6060.0,15,74448
349,2021-12-02 10:10:00,6067.0,6067.0,6065.0,6065.0,25,50933
350,2021-12-02 10:11:00,6066.0,6068.0,6065.0,6066.0,282,51011
351,2021-12-02 10:12:00,6066.0,6066.0,6062.0,6066.0,269,51293
352,2021-12-02 10:13:00,6066.0,6066.0,6064.0,6064.0,115,51562
353,2021-12-02 10:14:00,6064.0,6067.0,6064.0,6064.0,302,51677
354,2021-12-02 10:15:00,6064.0,6065.0,6062.0,6064.0,493,51979
355,2021-12-02 10:16:00,6064.0,6064.0,6064.0,6064.0,206,52473
356,2021-12-02 10:17:00,6064.0,6064.0,6062.0,6062.0,64,52679
357,2021-12-02 10:18:00,6063.0,6065.0,6063.0,6065.0,59,52813
358,2021-12-02 10:19:00,6064.0,6064.0,6062.0,6062.0,123,52889
359,2021-12-02 10:20:00,6062.0,6062.0,6060.0,6060.0,175,53012
360,2021-12-02 10:21:00,6060.0,6061.0,6060.0,6061.0,55,53187
361,2021-12-02 10:22:00,6056.0,6056.0,6051.0,6051.0,313,53533
362,2021-12-02 10:23:00,6051.0,6055.0,6050.0,6055.0,595,53917
363,2021-12-02 10:24:00,6055.0,6058.0,6054.0,6058.0,213,54512
364,2021-12-02 10:25:00,6057.0,6057.0,6054.0,6054.0,286,54732
365,2021-12-02 10:26:00,6054.0,6054.0,6053.0,6053.0,106,55028
366,2021-12-02 10:27:00,6053.0,6054.0,6051.0,6051.0,279,55146
367,2021-12-02 10:28:00,6050.0,6052.0,6050.0,6052.0,75,55703
368,2021-12-02 10:29:00,6052.0,6052.0,6046.0,6046.0,408,55793
369,2021-12-02 10:30:00,6046.0,6050.0,6046.0,6049.0,179,56208
370,2021-12-02 10:31:00,6048.0,6048.0,6047.0,6047.0,175,56400
371,2021-12-02 10:32:00,6048.0,6052.0,6048.0,6052.0,179,56582
372,2021-12-02 10:33:00,6049.0,6050.0,6047.0,6049.0,100,56881
373,2021-12-02 10:34:00,6049.0,6050.0,6048.0,6050.0,26,56985
374,2021-12-02 10:35:00,6050.0,6052.0,6048.0,6052.0,281,57011
375,2021-12-02 10:36:00,6050.0,6052.0,6050.0,6051.0,166,57294
376,2021-12-02 10:37:00,6051.0,6052.0,6050.0,6050.0,94,57460
377,2021-12-02 10:38:00,6050.0,6050.0,6046.0,6046.0,195,57557
378,2021-12-02 10:39:00,6046.0,6047.0,6045.0,6046.0,208,57786
379,2021-12-02 10:40:00,6045.0,6046.0,6043.0,6043.0,158,58024
380,2021-12-02 10:41:00,6042.0,6043.0,6040.0,6040.0,271,58202
381,2021-12-02 10:42:00,6038.0,6040.0,6037.0,6039.0,161,58673
382,2021-12-02 10:43:00,6039.0,6039.0,6037.0,6039.0,90,58834
383,2021-12-02 10:44:00,6036.0,6041.0,6036.0,6041.0,362,58962
384,2021-12-02 10:45:00,6041.0,6045.0,6040.0,6045.0,441,59324
385,2021-12-02 10:46:00,6045.0,6057.0,6044.0,6054.0,383,59767
386,2021-12-02 10:47:00,6055.0,6059.0,6053.0,6059.0,293,60151
387,2021-12-02 10:48:00,6062.0,6063.0,6058.0,6061.0,393,60794
388,2021-12-02 10:49:00,6060.0,6065.0,6057.0,6065.0,1107,61294
389,2021-12-02 10:50:00,6065.0,6069.0,6063.0,6068.0,656,62414
390,2021-12-02 10:51:00,6070.0,6073.0,6066.0,6073.0,677,63072
391,2021-12-02 10:52:00,6074.0,6076.0,6068.0,6069.0,532,63823
392,2021-12-02 10:53:00,6070.0,6070.0,6066.0,6067.0,199,64359
393,2021-12-02 10:54:00,6067.0,6068.0,6064.0,6067.0,556,64558
394,2021-12-02 10:55:00,6067.0,6069.0,6066.0,6068.0,168,65114
395,2021-12-02 10:56:00,6068.0,6070.0,6068.0,6069.0,172,65282
396,2021-12-02 10:57:00,6070.0,6071.0,6069.0,6069.0,56,65511
397,2021-12-02 11:12:00,6056.0,6058.0,6056.0,6058.0,239,68677
398,2021-12-02 11:13:00,6058.0,6058.0,6055.0,6055.0,830,68916
399,2021-12-02 11:14:00,6055.0,6056.0,6055.0,6056.0,323,69754
400,2021-12-02 11:15:00,6056.0,6062.0,6056.0,6062.0,454,70077
401,2021-12-02 11:16:00,6062.0,6062.0,6057.0,6058.0,582,70532
402,2021-12-02 11:17:00,6057.0,6060.0,6056.0,6058.0,181,71189
403,2021-12-02 11:18:00,6058.0,6059.0,6058.0,6059.0,28,71372
404,2021-12-02 11:19:00,6060.0,6060.0,6058.0,6059.0,9,71401
405,2021-12-02 11:20:00,6059.0,6059.0,6058.0,6058.0,33,71410
406,2021-12-02 11:21:00,6058.0,6059.0,6057.0,6058.0,37,71443
407,2021-12-02 11:22:00,6058.0,6060.0,6056.0,6060.0,748,71480
408,2021-12-02 11:23:00,6060.0,6064.0,6060.0,6064.0,201,72228
409,2021-12-02 11:24:00,6064.0,6066.0,6063.0,6064.0,257,72430
410,2021-12-02 11:25:00,6064.0,6066.0,6061.0,6062.0,225,72687
411,2021-12-02 11:26:00,6062.0,6062.0,6061.0,6061.0,28,72912
412,2021-12-02 11:27:00,6062.0,6062.0,6060.0,6060.0,51,72948
413,2021-12-02 11:28:00,6060.0,6062.0,6060.0,6060.0,64,72999
414,2021-12-02 11:29:00,6060.0,6062.0,6060.0,6062.0,18,73065
415,2021-12-02 11:30:00,6061.0,6061.0,6060.0,6061.0,67,73088
416,2021-12-02 11:31:00,6061.0,6063.0,6060.0,6062.0,78,73155
417,2021-12-02 11:32:00,6062.0,6064.0,6062.0,6063.0,80,73233
418,2021-12-02 11:33:00,6063.0,6064.0,6063.0,6064.0,90,73313
419,2021-12-02 11:34:00,6065.0,6065.0,6064.0,6065.0,22,73454
420,2021-12-02 11:35:00,6064.0,6066.0,6063.0,6066.0,152,73483
421,2021-12-02 11:36:00,6066.0,6069.0,6064.0,6067.0,188,73656
422,2021-12-02 11:37:00,6067.0,6067.0,6066.0,6066.0,120,73851
423,2021-12-02 11:38:00,6066.0,6066.0,6059.0,6062.0,416,73971
424,2021-12-02 11:39:00,6062.0,6063.0,6061.0,6061.0,72,74389
425,2021-12-02 11:40:00,6061.0,6061.0,6058.0,6058.0,40,74461
426,2021-12-02 11:41:00,6067.0,6068.0,6065.0,6067.0,305,50933
427,2021-12-02 11:42:00,6067.0,6067.0,6065.0,6066.0,264,51238
428,2021-12-02 11:43:00,6066.0,6066.0,6063.0,6063.0,153,51537
429,2021-12-02 11:44:00,6064.0,6067.0,6064.0,6066.0,136,51801
430,2021-12-02 11:45:00,6065.0,6065.0,6061.0,6061.0,224,51940
431,2021-12-02 11:46:00,6063.0,6065.0,6063.0,6064.0,162,52398
432,2021-12-02 11:47:00,6064.0,6065.0,6062.0,6063.0,138,52560
433,2021-12-02 11:48:00,6063.0,6065.0,6062.0,6064.0,127,52698
434,2021-12-02 11:49:00,6065.0,6065.0,6063.0,6063.0,149,52836
435,2021-12-02 11:50:00,6063.0,6063.0,6061.0,6061.0,171,52985
436,2021-12-02 11:51:00,6060.0,6062.0,6060.0,6061.0,37,53170
437,2021-12-02 11:52:00,6060.0,6062.0,6055.0,6055.0,510,53210
438,2021-12-02 11:53:00,6054.0,6054.0,6050.0,6053.0,458,53732
439,2021-12-02 11:54:00,6055.0,6056.0,6054.0,6056.0,90,54512
440,2021-12-02 11:55:00,6056.0,6057.0,6054.0,6055.0,242,54657
441,2021-12-02 11:56:00,6055.0,6057.0,6054.0,6054.0,151,54905
442,2021-12-02 11:57:00,6053.0,6054.0,6052.0,6052.0,306,55059
443,2021-12-02 11:58:00,6053.0,6053.0,6050.0,6051.0,360,55369
444,2021-12-02 11:59:00,6051.0,6052.0,6051.0,6052.0,83,55736
445,2021-12-02 12:00:00,6051.0,6051.0,6046.0,6047.0,400,55822
446,2021-12-02 12:01:00,6047.0,6050.0,6047.0,6048.0,205,56222
447,2021-12-02 12:02:00,6048.0,6050.0,6047.0,6050.0,216,56427
448,2021-12-02 12:03:00,6050.0,6052.0,6049.0,6050.0,255,56648
449,2021-12-02 12:04:00,6050.0,6050.0,6047.0,6050.0,95,56903
450,2021-12-02 12:05:00,6048.0,6050.0,6048.0,6049.0,68,57000
451,2021-12-02 12:06:00,6051.0,6052.0,6050.0,6052.0,301,57069
452,2021-12-02 12:07:00,6051.0,6051.0,6050.0,6051.0,58,57402
453,2021-12-02 12:08:00,6052.0,6052.0,6049.0,6049.0,55,57543
454,2021-12-02 12:09:00,6049.0,6049.0,6045.0,6046.0,257,57598
455,2021-12-02 12:10:00,6046.0,6047.0,6044.0,6044.0,247,57856
456,2021-12-02 12:11:00,6045.0,6045.0,6042.0,6043.0,140,58138
457,2021-12-02 12:12:00,6041.0,6041.0,6037.0,6038.0,321,58431
458,2021-12-02 12:13:00,6039.0,6039.0,6038.0,6038.0,109,58762
459,2021-12-02 12:14:00,6039.0,6039.0,6036.0,6039.0,193,58876
460,2021-12-02 12:15:00,6037.0,6044.0,6037.0,6042.0,466,59070
461,2021-12-02 12:16:00,6042.0,6050.0,6040.0,6050.0,341,59536
462,2021-12-02 12:17:00,6051.0,6057.0,6051.0,6053.0,273,59884
463,2021-12-02 12:18:00,6055.0,6062.0,6054.0,6059.0,674,60176
464,2021-12-02 12:19:00,6060.0,6063.0,6056.0,6061.0,1051,60858
465,2021-12-02 12:20:00,6062.0,6066.0,6060.0,6063.0,578,61964
466,2021-12-02 12:21:00,6064.0,6070.0,6064.0,6066.0,590,62550
467,2021-12-02 12:22:00,6066.0,6074.0,6066.0,6070.0,921,63140
468,2021-12-02 12:23:00,6070.0,6072.0,6068.0,6068.0,388,64083
469,2021-12-02 12:24:00,6068.0,6068.0,6066.0,6066.0,176,64471
470,2021-12-02 12:25:00,6064.0,6068.0,6062.0,6066.0,427,64763
471,2021-12-02 12:26:00,6066.0,6070.0,6066.0,6068.0,185,65196
472,2021-12-02 12:27:00,6068.0,6071.0,6067.0,6069.0,186,65381
473,2021-12-02 12:28:00,6069.0,6069.0,6069.0,6069.0,0,65567
474,2021-12-02 12:42:00,6056.0,6058.0,6056.0,6057.0,82,68677
475,2021-12-02 12:43:00,6057.0,6058.0,6055.0,6055.0,372,68759
476,2021-12-02 12:44:00,6055.0,6057.0,6055.0,6056.0,619,69141
477,2021-12-02 12:45:00,6056.0,6056.0,6056.0,6056.0,12,70065
478,2021-12-02 12:46:00,6056.0,6062.0,6056.0,6057.0,714,70078
479,2021-12-02 12:47:00,6061.0,6061.0,6056.0,6059.0,301,70968
480,2021-12-02 12:48:00,6060.0,6060.0,6057.0,6058.0,113,71274
481,2021-12-03 08:51:00,6036.0,6037.0,6036.0,6037.0,26,53632
482,2021-12-03 08:52:00,6036.0,6040.0,6036.0,6038.0,126,53659
483,2021-12-03 08:53:00,6036.0,6037.0,6036.0,6037.0,2,53988
484,2021-12-03 09:05:00,6033.0,6033.0,6033.0,6033.0,0,55593
485,2021-12-03 09:06:00,6033.0,6037.0,6033.0,6035.0,347,55610
486,2021-12-03 09:07:00,6035.0,6035.0,6033.0,6033.0,20,55961
487,2021-12-03 09:08:00,6033.0,6037.0,6033.0,6033.0,103,55981
488,2021-12-03 09:09:00,6034.0,6035.0,6033.0,6033.0,38,56088
489,2021-12-03 09:10:00,6032.0,6035.0,6032.0,6035.0,15,56130
490,2021-12-03 09:11:00,6035.0,6035.0,6034.0,6034.0,57,56145
491,2021-12-03 09:12:00,6034.0,6034.0,6032.0,6033.0,61,56202
492,2021-12-03 09:13:00,6033.0,6033.0,6033.0,6033.0,0,56269
